data_pregao,data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-01-26,2023-03-17,77.16,VALEC771-2023-77.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,21.51,ITM,22.96271804433681,21.527258
2023-01-26,2023-03-17,79.16,VALEC794-2023-79.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,19.85,ITM,21.063225458008773,19.797388
2023-01-26,2023-03-17,80.16,VALEC804-2023-80.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,18.31,ITM,20.123135237496967,18.891558
2023-01-26,2023-03-17,81.16,VALEC811-2023-81.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,17.63,ITM,19.191141010017958,18.003134
2023-01-26,2023-03-17,82.16,VALEC824-2023-82.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,16.35,ITM,18.26864215607148,17.130293
2023-01-26,2023-03-17,84.16,VALEC841-2023-84.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,15.5,ITM,16.458274288561967,15.527629
2023-01-26,2023-03-17,85.16,VALEC854-2023-85.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,14.1,ITM,15.573700901935567,14.533158
2023-01-26,2023-03-17,86.16,VALEC861-2023-86.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,13.21,ITM,14.705172171635041,13.747662
2023-01-26,2023-03-17,83.16,VALEC867-2023-83.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,15.18,ITM,17.35715031290556,16.29039
2023-01-26,2023-03-17,87.16,VALEC871-2023-87.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,12.3,ITM,13.854459457770147,12.912059
2023-01-26,2023-03-17,88.16,VALEC884-2023-88.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,11.85,ITM,13.023335313794021,12.182095
2023-01-26,2023-03-17,89.16,VALEC894-2023-89.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,10.55,ITM,12.213543920978125,11.370904
2023-01-26,2023-03-17,90.16,VALEC904-2023-90.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,10.05,ITM,11.426771049559989,10.613155
2023-01-26,2023-03-17,91.16,VALEC911-2023-91.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,9.29,ITM,10.664614514808406,9.802182
2023-01-26,2023-03-17,100.16,VALEC92-2023-100.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,3.81,ATM,5.101984912178807,4.3301287
2023-01-26,2023-03-17,92.16,VALEC924-2023-92.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,8.3,ITM,9.928556073149352,9.080293
2023-01-26,2023-03-17,93.16,VALEC934-2023-93.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,7.63,ITM,9.219935636089076,8.438371
