data_pregao,tipo_mercado,nome_empresa,cod_negociacao,preco_exercicio,preco_ultimo_negocio_x,data_vencimento,numero_negocios,preco_ultimo_negocio_y,garch_vol,selic,moneyness
2016-03-28,70,VALE,VALED95,11.12,1.07,2016-04-18,1067.0,15.17,0.0572822642269537,0.00052531,ITM
2016-03-29,70,VALE,VALED1,11.62,0.7,2016-04-18,519.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED10,10.12,1.54,2016-04-18,1045.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED12,12.12,0.54,2016-04-18,5418.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED13,12.62,0.4,2016-04-18,1379.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED14,14.12,0.19,2016-04-18,2340.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED3,13.12,0.32,2016-04-18,1084.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-29,70,VALE,VALED36,15.12,0.12,2016-04-18,533.0,15.09,0.0536029253417124,0.00052531,ATM
2016-03-29,70,VALE,VALED95,11.12,0.75,2016-04-18,1717.0,15.09,0.0536029253417124,0.00052531,ITM
2016-03-30,70,VALE,VALED1,11.62,0.83,2016-04-18,906.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED10,10.12,1.83,2016-04-18,886.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED12,12.12,0.61,2016-04-18,7839.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED13,12.62,0.44,2016-04-18,1829.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED14,14.12,0.18,2016-04-18,2520.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED3,13.12,0.31,2016-04-18,1936.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED36,15.12,0.1,2016-04-18,988.0,15.54,0.0501859851852879,0.00052531,ATM
2016-03-30,70,VALE,VALED43,13.62,0.24,2016-04-18,1020.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-30,70,VALE,VALED95,11.12,1.11,2016-04-18,2544.0,15.54,0.0501859851852879,0.00052531,ITM
2016-03-31,70,VALE,VALED10,10.12,1.6,2016-04-18,673.0,15.15,0.0480623654027605,0.00052531,ITM
2016-03-31,70,VALE,VALED12,12.12,0.52,2016-04-18,5129.0,15.15,0.0480623654027605,0.00052531,ITM
2016-03-31,70,VALE,VALED13,12.62,0.36,2016-04-18,1166.0,15.15,0.0480623654027605,0.00052531,ITM
2016-03-31,70,VALE,VALED14,14.12,0.17,2016-04-18,1800.0,15.15,0.0480623654027605,0.00052531,ITM
2016-03-31,70,VALE,VALED3,13.12,0.29,2016-04-18,1094.0,15.15,0.0480623654027605,0.00052531,ITM
2016-03-31,70,VALE,VALED36,15.12,0.08,2016-04-18,775.0,15.15,0.0480623654027605,0.00052531,ATM
2016-03-31,70,VALE,VALED95,11.12,0.92,2016-04-18,1553.0,15.15,0.0480623654027605,0.00052531,ITM
2016-04-01,70,VALE,VALED1,11.62,0.92,2016-04-18,1171.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED10,10.12,1.93,2016-04-18,1511.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED12,12.12,0.63,2016-04-18,7034.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED13,12.62,0.46,2016-04-18,2199.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED14,14.12,0.18,2016-04-18,2759.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED3,13.12,0.34,2016-04-18,1898.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED36,15.12,0.09,2016-04-18,1198.0,15.51,0.0458946975582976,0.00052531,ATM
2016-04-01,70,VALE,VALED4,16.12,0.07,2016-04-18,646.0,15.51,0.0458946975582976,0.00052531,ATM
2016-04-01,70,VALE,VALED43,13.62,0.24,2016-04-18,965.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALED95,11.12,1.17,2016-04-18,2820.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-01,70,VALE,VALEE43,13.12,0.85,2016-05-16,1575.0,15.51,0.0458946975582976,0.00052531,ITM
2016-04-04,70,VALE,VALED1,11.62,0.6,2016-04-18,644.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALED10,10.12,1.47,2016-04-18,680.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALED12,12.12,0.39,2016-04-18,4780.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALED13,12.62,0.25,2016-04-18,1495.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALED14,14.12,0.1,2016-04-18,1808.0,14.79,0.0438109700550465,0.00052531,ATM
2016-04-04,70,VALE,VALED3,13.12,0.19,2016-04-18,1741.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALED36,15.12,0.06,2016-04-18,641.0,14.79,0.0438109700550465,0.00052531,ATM
2016-04-04,70,VALE,VALED95,11.12,0.8,2016-04-18,1432.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-04,70,VALE,VALEE12,12.12,0.85,2016-05-16,506.0,14.79,0.0438109700550465,0.00052531,ITM
2016-04-05,70,VALE,VALED1,11.62,0.74,2016-04-18,956.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED10,10.12,1.77,2016-04-18,837.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED12,12.12,0.51,2016-04-18,6309.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED13,12.62,0.38,2016-04-18,1998.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED14,14.12,0.11,2016-04-18,1448.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED3,13.12,0.26,2016-04-18,1774.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-05,70,VALE,VALED36,15.12,0.06,2016-04-18,507.0,15.29,0.044248828411095,0.00052531,ATM
2016-04-05,70,VALE,VALED95,11.12,1.01,2016-04-18,2464.0,15.29,0.044248828411095,0.00052531,ITM
2016-04-06,70,VALE,VALED1,11.62,0.61,2016-04-18,861.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED10,10.12,1.54,2016-04-18,1142.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED12,12.12,0.39,2016-04-18,5337.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED13,12.62,0.26,2016-04-18,1312.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED14,14.12,0.1,2016-04-18,1363.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED3,13.12,0.19,2016-04-18,1026.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALED95,11.12,0.8,2016-04-18,1008.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALEE11,11.12,1.37,2016-05-16,698.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-06,70,VALE,VALEE19,9.97,2.0,2016-05-16,548.0,15.07,0.043080084666216,0.00052531,ITM
2016-04-07,70,VALE,VALED1,11.62,0.47,2016-04-18,659.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED10,10.12,1.39,2016-04-18,742.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED12,12.12,0.32,2016-04-18,3838.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED13,12.62,0.2,2016-04-18,1057.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED14,14.12,0.06,2016-04-18,826.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED3,13.12,0.14,2016-04-18,1246.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALED95,11.12,0.68,2016-04-18,1640.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALEE11,11.12,1.23,2016-05-16,995.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALEE12,12.12,0.8,2016-05-16,595.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-07,70,VALE,VALEE41,11.62,1.13,2016-05-16,1236.0,15.01,0.0408060429091981,0.00052531,ITM
2016-04-08,70,VALE,VALED1,11.62,0.87,2016-04-18,2963.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED10,10.12,2.2,2016-04-18,741.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED12,12.12,0.59,2016-04-18,5205.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED13,12.62,0.36,2016-04-18,1787.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED14,14.12,0.1,2016-04-18,931.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED3,13.12,0.23,2016-04-18,1721.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALED95,11.12,1.24,2016-04-18,2249.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-08,70,VALE,VALEE12,12.12,1.22,2016-05-16,2862.0,16.24,0.0384502063755049,0.00052531,ITM
2016-04-11,70,VALE,VALED1,11.62,1.3,2016-04-18,1040.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED10,10.12,2.8,2016-04-18,680.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED12,12.12,0.93,2016-04-18,5249.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED13,12.62,0.6,2016-04-18,3081.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED14,14.12,0.14,2016-04-18,2169.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED3,13.12,0.38,2016-04-18,3053.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALED43,13.62,0.21,2016-04-18,608.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALEE11,11.12,2.27,2016-05-16,502.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALEE12,12.12,1.53,2016-05-16,505.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-11,70,VALE,VALEE22,12.62,1.25,2016-05-16,658.0,16.97,0.0450991057175986,0.00052531,ITM
2016-04-12,70,VALE,VALED1,11.62,2.61,2016-04-18,688.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED12,12.12,2.15,2016-04-18,5070.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED13,12.62,1.5,2016-04-18,3683.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED14,14.12,0.64,2016-04-18,8742.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED3,13.12,1.28,2016-04-18,5428.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED33,14.62,0.42,2016-04-18,798.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED36,15.12,0.31,2016-04-18,2126.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED4,16.12,0.13,2016-04-18,638.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED43,13.62,0.92,2016-04-18,2051.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALED95,11.12,3.13,2016-04-18,730.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALEE11,11.12,3.36,2016-05-16,586.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALEE12,12.12,2.55,2016-05-16,680.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALEE14,14.12,1.35,2016-05-16,849.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALEE43,13.12,1.89,2016-05-16,928.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-12,70,VALE,VALEE60,15.12,0.96,2016-05-16,819.0,18.74,0.0449114307071771,0.00052531,ITM
2016-04-13,70,VALE,VALED10,10.12,4.75,2016-04-18,513.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED12,12.12,2.74,2016-04-18,1612.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED13,12.62,2.26,2016-04-18,1051.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED14,14.12,1.01,2016-04-18,8081.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED3,13.12,1.78,2016-04-18,1649.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED33,14.62,0.72,2016-04-18,1174.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED36,15.12,0.46,2016-04-18,6125.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED38,17.12,0.09,2016-04-18,584.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED4,16.12,0.2,2016-04-18,3667.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED43,13.62,1.42,2016-04-18,556.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED55,15.62,0.3,2016-04-18,1421.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED56,16.62,0.09,2016-04-18,543.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALED95,11.12,3.78,2016-04-18,1294.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE11,11.12,4.0,2016-05-16,1074.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE12,12.12,3.09,2016-05-16,507.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE14,14.12,1.75,2016-05-16,977.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE43,13.12,2.37,2016-05-16,511.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE60,15.12,1.21,2016-05-16,1026.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-13,70,VALE,VALEE86,8.57,6.66,2016-05-16,530.0,19.57,0.0540258505952294,0.00052531,ITM
2016-04-14,70,VALE,VALED10,10.12,3.7,2016-04-18,683.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED12,12.12,1.77,2016-04-18,664.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED13,12.62,1.35,2016-04-18,501.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED14,14.12,0.36,2016-04-18,9049.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED3,13.12,0.92,2016-04-18,1130.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED33,14.62,0.22,2016-04-18,759.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED36,15.12,0.13,2016-04-18,3843.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED4,16.12,0.04,2016-04-18,1508.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALED43,13.62,0.6,2016-04-18,603.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALEE14,14.12,1.16,2016-05-16,636.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALEE23,13.62,1.38,2016-05-16,536.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-14,70,VALE,VALEE60,15.12,0.79,2016-05-16,1300.0,18.2,0.0526448369119904,0.00052531,ITM
2016-04-15,70,VALE,VALED10,10.12,4.12,2016-04-18,975.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED12,12.12,2.15,2016-04-18,779.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED14,14.12,0.34,2016-04-18,5765.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED3,13.12,1.16,2016-04-18,1112.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED36,15.12,0.04,2016-04-18,1371.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED43,13.62,0.8,2016-04-18,568.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED9,9.02,5.24,2016-04-18,924.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALED95,11.12,3.16,2016-04-18,900.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALEE11,11.12,3.5,2016-05-16,800.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALEE12,12.12,2.54,2016-05-16,1388.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALEE14,14.12,1.29,2016-05-16,1046.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALEE60,15.12,0.91,2016-05-16,864.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-15,70,VALE,VALEE64,17.12,0.49,2016-05-16,535.0,18.6,0.055134602558539,0.00052531,ITM
2016-04-18,70,VALE,VALEE11,11.12,3.52,2016-05-16,954.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE14,14.12,1.37,2016-05-16,2097.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE60,15.12,0.9,2016-05-16,2911.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE61,15.62,0.68,2016-05-16,2693.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE62,16.12,0.54,2016-05-16,2025.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE63,16.62,0.44,2016-05-16,2337.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-18,70,VALE,VALEE64,17.12,0.37,2016-05-16,2568.0,19.05,0.052085847287573,0.00052531,ITM
2016-04-19,70,VALE,VALEE12,12.12,3.95,2016-05-16,530.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE14,14.12,2.34,2016-05-16,3762.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE20,20.12,0.19,2016-05-16,563.0,20.46,0.0494296608432536,0.00052531,ATM
2016-04-19,70,VALE,VALEE23,13.62,2.66,2016-05-16,1458.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE43,13.12,3.0,2016-05-16,1698.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE44,14.62,1.94,2016-05-16,1139.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE60,15.12,1.65,2016-05-16,2644.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE61,15.62,1.36,2016-05-16,2902.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE62,16.12,1.2,2016-05-16,2682.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE63,16.62,0.95,2016-05-16,3140.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE64,17.12,0.72,2016-05-16,4505.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-19,70,VALE,VALEE66,18.12,0.44,2016-05-16,843.0,20.46,0.0494296608432536,0.00052531,ITM
2016-04-20,70,VALE,VALEE11,11.12,6.2,2016-05-16,691.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE12,12.12,4.59,2016-05-16,949.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE14,14.12,2.95,2016-05-16,1626.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE20,20.12,0.23,2016-05-16,1071.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE21,21.12,0.14,2016-05-16,591.0,21.76,0.0523028827723953,0.00052531,ATM
2016-04-20,70,VALE,VALEE43,13.12,3.66,2016-05-16,780.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE60,15.12,2.14,2016-05-16,2165.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE61,15.62,1.78,2016-05-16,1211.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE62,16.12,1.46,2016-05-16,3355.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE63,16.62,1.28,2016-05-16,1462.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE64,17.12,0.97,2016-05-16,5891.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE65,17.62,0.76,2016-05-16,687.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE66,18.12,0.6,2016-05-16,2295.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-20,70,VALE,VALEE68,19.12,0.37,2016-05-16,600.0,21.76,0.0523028827723953,0.00052531,ITM
2016-04-22,70,VALE,VALEE12,12.12,3.44,2016-05-16,657.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE14,14.12,1.83,2016-05-16,955.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE20,20.12,0.12,2016-05-16,526.0,19.33,0.0532531092290129,0.00052531,ATM
2016-04-22,70,VALE,VALEE43,13.12,2.58,2016-05-16,625.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE60,15.12,1.22,2016-05-16,1244.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE61,15.62,1.02,2016-05-16,841.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE62,16.12,0.76,2016-05-16,2942.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE63,16.62,0.63,2016-05-16,1424.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE64,17.12,0.48,2016-05-16,3399.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE66,18.12,0.3,2016-05-16,1503.0,19.33,0.0532531092290129,0.00052531,ITM
2016-04-22,70,VALE,VALEE68,19.12,0.2,2016-05-16,659.0,19.33,0.0532531092290129,0.00052531,ATM
2016-04-25,70,VALE,VALEE14,14.12,1.08,2016-05-16,2172.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE22,12.62,2.2,2016-05-16,772.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE43,13.12,1.62,2016-05-16,576.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE44,14.62,0.84,2016-05-16,1034.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE60,15.12,0.64,2016-05-16,2560.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE61,15.62,0.54,2016-05-16,646.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE62,16.12,0.38,2016-05-16,3816.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE63,16.62,0.31,2016-05-16,684.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE64,17.12,0.23,2016-05-16,2220.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-25,70,VALE,VALEE66,18.12,0.13,2016-05-16,1166.0,18.06,0.064118751305388,0.00052531,ATM
2016-04-25,70,VALE,VALEE68,19.12,0.08,2016-05-16,586.0,18.06,0.064118751305388,0.00052531,OTM
2016-04-25,70,VALE,VALEF42,12.62,2.61,2016-06-20,557.0,18.06,0.064118751305388,0.00052531,ITM
2016-04-26,70,VALE,VALEE12,12.12,2.94,2016-05-16,626.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE14,14.12,1.41,2016-05-16,2540.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE43,13.12,2.08,2016-05-16,740.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE60,15.12,0.9,2016-05-16,3587.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE61,15.62,0.7,2016-05-16,672.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE62,16.12,0.59,2016-05-16,3274.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE64,17.12,0.34,2016-05-16,2963.0,18.69,0.0641595034702787,0.00052531,ITM
2016-04-26,70,VALE,VALEE66,18.12,0.21,2016-05-16,984.0,18.69,0.0641595034702787,0.00052531,ATM
2016-04-26,70,VALE,VALEE68,19.12,0.13,2016-05-16,698.0,18.69,0.0641595034702787,0.00052531,ATM
2016-04-27,70,VALE,VALEE12,12.12,3.1,2016-05-16,785.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE14,14.12,1.69,2016-05-16,1939.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE20,20.12,0.11,2016-05-16,594.0,19.45,0.0609914763432259,0.00052531,ATM
2016-04-27,70,VALE,VALEE60,15.12,1.15,2016-05-16,4473.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE61,15.62,0.62,2016-05-16,624.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE62,16.12,0.73,2016-05-16,3923.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE63,16.62,0.59,2016-05-16,580.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE64,17.12,0.43,2016-05-16,3709.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE65,17.62,0.37,2016-05-16,537.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE66,18.12,0.26,2016-05-16,1425.0,19.45,0.0609914763432259,0.00052531,ITM
2016-04-27,70,VALE,VALEE68,19.12,0.16,2016-05-16,717.0,19.45,0.0609914763432259,0.00052531,ATM
2016-04-28,70,VALE,VALEE12,12.12,3.6,2016-05-16,774.0,19.79,0.0585392460294635,0.00052531,ITM
2016-04-28,70,VALE,VALEE14,14.12,1.81,2016-05-16,1628.0,19.79,0.0585392460294635,0.00052531,ITM
2016-04-28,70,VALE,VALEE20,20.12,0.09,2016-05-16,1077.0,19.79,0.0585392460294635,0.00052531,ATM
