data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-06-16,70.66,VALEF706-2023-70.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,4.89,ATM,7.140102688885051,5.5349197
2023-06-16,71.66,VALEF716-2023-71.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,4.44,ATM,6.609966099630505,4.9616356
2023-06-16,67.66,VALEF730-2023-67.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,7.53,ITM,8.901291591387313,7.4030876
2023-06-16,73.66,VALEF736-2023-73.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,3.28,ATM,5.634380053711283,3.91832
2023-06-16,74.66,VALEF746-2023-74.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,2.84,ATM,5.18818428821146,3.461284
2024-06-21,69.58,VALEF750-2024-69.58,1.6825396825396826,71.96,0.13649989315282562,0.414927073426836,15.0,ATM,23.363438927670806,16.618317
2023-06-16,75.66,VALEF756-2023-75.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,2.42,ATM,4.769007558002414,3.0404112
2023-06-16,72.66,VALEF780-2023-72.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,3.78,ATM,6.108160236667118,4.454596
2023-06-16,76.66,VALEF784-2023-76.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,2.07,OTM,4.376173452020748,2.5598276
2023-06-16,77.66,VALEF794-2023-77.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,1.75,OTM,4.00890825147556,2.2348852
2024-06-21,74.58,VALEF80-2024-74.58,1.6825396825396826,71.96,0.13649989315282562,0.414927073426836,13.3,ATM,21.132026670745713,14.590734
2023-06-16,78.66,VALEF807-2023-78.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,1.48,OTM,3.666354944125114,1.8944857
2023-06-16,79.66,VALEF814-2023-79.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,1.26,OTM,3.3475872272189804,1.5978038
2023-06-16,81.66,VALEF816-2023-81.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.87,OTM,2.7774387429673553,1.1422853
2023-06-16,80.66,VALEF824-2023-80.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,1.05,OTM,3.0516232320527763,1.3435581
2023-06-16,83.66,VALEF836-2023-83.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.61,OTM,2.290174008524474,0.8413335
2023-06-16,82.66,VALEF847-2023-82.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.73,OTM,2.5239797242722126,0.9797286
2024-06-21,79.58,VALEF850-2024-79.58,1.6825396825396826,71.96,0.13649989315282562,0.414927073426836,10.5,OTM,19.0971358627878,11.94715
2023-06-16,84.66,VALEF864-2023-84.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.51,OTM,2.0749420376724075,0.7189485
2023-06-16,85.66,VALEF874-2023-85.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.43,OTM,1.8772065838809802,0.6097965
2023-06-16,87.66,VALEF876-2023-87.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.31,OTM,1.5299788477978389,0.4500472
2023-06-16,86.66,VALEF884-2023-86.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.37,OTM,1.695901408758509,0.5264493
2023-06-16,90.66,VALEF906-2023-90.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.19,OTM,1.1144385616354882,0.27597263
2023-06-16,88.66,VALEF907-2023-88.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.26,OTM,1.3784163309379043,0.38862288
2023-06-16,89.66,VALEF914-2023-89.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.22,OTM,1.2402218702160681,0.32851705
2023-06-16,91.66,VALEF934-2023-91.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.17,OTM,1.0001481608334757,0.23319265
2023-06-16,92.66,VALEF944-2023-92.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.17,OTM,0.8964738012061186,0.20122796
2023-06-16,100.66,VALEF95-2023-100.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.06,OTM,0.3586304696255551,0.095495045
2023-06-16,93.66,VALEF954-2023-93.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.13,OTM,0.8025819291690386,0.1801607
2023-06-16,95.66,VALEF956-2023-95.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.11,OTM,0.6410347555083478,0.15002674
2023-06-16,98.66,VALEF986-2023-98.66,0.21031746031746032,71.96,0.13649989315282562,0.414927073426836,0.09,OTM,0.4538226888333483,0.11499494
2024-07-19,115.92,VALEG118-2024-115.92,1.7936507936507937,71.96,0.13649989315282562,0.414927073426836,2.0,OTM,9.894678056738599,3.215342
2023-07-21,121.08,VALEG123-2023-121.08,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,0.02,OTM,0.22845512218901032,0.13861632
2023-07-21,50.58,VALEG526-2023-50.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,23.05,ITM,24.043695745882317,22.233849
2024-07-19,71.92,VALEG740-2024-71.92,1.7936507936507937,71.96,0.13649989315282562,0.414927073426836,15.1,ATM,23.169975388760896,16.278297
2023-07-21,72.58,VALEG746-2023-72.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,5.25,ATM,8.352992155534729,6.124993
2023-07-21,73.58,VALEG756-2023-73.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,4.88,ATM,7.872901073581495,5.627755
2023-07-21,75.58,VALEG776-2023-75.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,3.81,ATM,6.9756076276290955,4.685518
2023-07-21,76.58,VALEG786-2023-76.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,3.39,OTM,6.557683619217482,4.0471144
2023-07-21,77.58,VALEG796-2023-77.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,3.01,OTM,6.15968085981504,3.7220767
2023-07-21,78.58,VALEG806-2023-78.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,2.65,OTM,5.781127246910071,3.3171368
2023-07-21,79.58,VALEG816-2023-79.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,2.7,OTM,5.421515619817988,2.9688997
2023-07-21,80.58,VALEG826-2023-80.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,2.04,OTM,5.080308880935821,2.6725261
2023-07-21,83.58,VALEG856-2023-83.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,1.34,OTM,4.161400723369432,1.928314
2023-07-21,90.58,VALEG926-2023-90.58,0.3492063492063492,71.96,0.13649989315282562,0.414927073426836,0.5,OTM,2.550179461254423,0.8797387
2023-08-18,92.66,VALEH110-2023-92.66,0.4603174603174603,71.96,0.13649989315282562,0.414927073426836,0.8,OTM,3.302059506702058,1.1323366
2023-08-18,112.66,VALEH130-2023-112.66,0.4603174603174603,71.96,0.13649989315282562,0.414927073426836,0.13,OTM,0.957011858346104,0.27213
2024-08-16,137.92,VALEH14-2024-137.92,1.9047619047619047,71.96,0.13649989315282562,0.414927073426836,2.0,OTM,7.210750273054149,1.6051099
2024-08-16,67.92,VALEH700-2024-67.92,1.9047619047619047,71.96,0.13649989315282562,0.414927073426836,17.5,ITM,25.830695445965592,18.593521
2023-08-18,76.66,VALEH766-2023-76.66,0.4603174603174603,71.96,0.13649989315282562,0.414927073426836,4.49,OTM,8.0411374663216,4.973664
2023-08-18,80.66,VALEH806-2023-80.66,0.4603174603174603,71.96,0.13649989315282562,0.414927073426836,2.12,OTM,6.509111572477341,3.512188
2023-09-15,82.66,VALEI10-2023-82.66,0.5714285714285714,71.96,0.13649989315282562,0.414927073426836,3.09,OTM,7.169808853530977,3.6313407
2023-09-15,132.66,VALEI3-2023-132.66,0.5714285714285714,71.96,0.13649989315282562,0.414927073426836,0.08,OTM,0.5321234968309949,0.33320546
2023-10-20,100.17,VALEJ102-2023-100.17,0.7103174603174603,71.96,0.13649989315282562,0.414927073426836,0.89,OTM,4.224772726841934,1.5331056
2024-10-18,78.92,VALEJ789-2024-78.92,2.1547619047619047,71.96,0.13649989315282562,0.414927073426836,13.4,OTM,23.041993097381475,14.744766
2023-10-20,78.17,VALEJ800-2023-78.17,0.7103174603174603,71.96,0.13649989315282562,0.414927073426836,5.9,OTM,10.432717102114996,7.080738
2023-10-20,81.17,VALEJ83-2023-81.17,0.7103174603174603,71.96,0.13649989315282562,0.414927073426836,4.56,OTM,9.2747542976314,5.6949835
2023-10-20,88.17,VALEJ900-2023-88.17,0.7103174603174603,71.96,0.13649989315282562,0.414927073426836,2.75,OTM,6.993771832408861,2.812973
2023-11-17,70.86,VALEK799-2023-70.86,0.8214285714285714,71.96,0.13649989315282562,0.414927073426836,10.12,ATM,14.96503926854934,11.051983
2023-12-15,82.66,VALEL844-2023-82.66,0.9325396825396826,71.96,0.13649989315282562,0.414927073426836,5.23,OTM,11.085938606457237,6.2619686
2023-12-15,83.66,VALEL857-2023-83.66,0.9325396825396826,71.96,0.13649989315282562,0.414927073426836,5.15,OTM,10.730447318793594,5.740807
2024-12-20,83.92,VALEL860-2024-83.92,2.4047619047619047,71.96,0.13649989315282562,0.414927073426836,12.0,OTM,23.053301678373163,13.920611
2024-01-19,91.17,VALEA930-2024-91.17,1.0634920634920635,70.27,0.13649989315282562,0.45265708824145,2.73,OTM,9.87869609289308,3.9253223
2023-05-19,94.58,VALEE10-2023-94.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.07527968697991594,0.034003913
2023-05-19,98.58,VALEE100-2023-98.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.01,OTM,0.03219122415594533,0.021872878
2023-05-19,100.58,VALEE102-2023-100.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.01,OTM,0.020736924609790985,0.02109623
2023-05-19,49.58,VALEE49-2023-49.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,21.27,ITM,21.31411673943706,21.245396
2023-05-19,57.58,VALEE575-2023-57.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,13.37,ITM,13.629643677784813,13.380904
2023-05-19,61.58,VALEE634-2023-61.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,10.05,ITM,10.119612794345983,9.666368
2023-05-19,63.58,VALEE656-2023-63.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,7.84,ITM,8.524686462237653,7.885769
2023-05-19,64.58,VALEE664-2023-64.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,7.02,ITM,7.77704532929976,7.000088
2023-05-19,65.58,VALEE674-2023-65.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,6.58,ITM,7.065719721259171,6.259808
2023-05-19,66.58,VALEE684-2023-66.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,5.33,ITM,6.392578999809054,5.451459
2023-05-19,67.58,VALEE694-2023-67.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,4.67,ATM,5.7590673621221455,4.571038
2023-05-19,68.58,VALEE704-2023-68.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,3.94,ATM,5.166172670121277,3.783302
2023-05-19,69.58,VALEE716-2023-69.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,3.36,ATM,4.614412404633789,3.1800237
2023-05-19,70.58,VALEE724-2023-70.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,2.78,ATM,4.103836333596057,2.6898813
2023-05-19,71.58,VALEE734-2023-71.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,2.22,ATM,3.634044576762342,2.2488348
2023-05-19,72.58,VALEE744-2023-72.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,1.91,ATM,3.204219030813686,1.7357438
2023-05-19,73.58,VALEE754-2023-73.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,1.42,ATM,2.8131656178767024,1.3463038
2023-05-19,74.58,VALEE764-2023-74.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,1.16,OTM,2.459364543536278,0.9649437
2023-05-19,75.58,VALEE774-2023-75.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.92,OTM,2.141025684035654,0.710513
2023-05-19,76.58,VALEE784-2023-76.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.66,OTM,1.856146338235078,0.5255943
2023-05-19,77.58,VALEE796-2023-77.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.53,OTM,1.6025688403097753,0.39299816
2023-05-19,78.58,VALEE804-2023-78.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.4,OTM,1.3780358920805718,0.28105506
2023-05-19,79.58,VALEE814-2023-79.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.31,OTM,1.1802418974434001,0.20845383
2023-05-19,80.58,VALEE826-2023-80.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.29,OTM,1.0068790274104327,0.17259073
2023-05-19,81.58,VALEE834-2023-81.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.22,OTM,0.855677180618585,0.14521992
2023-05-19,83.58,VALEE838-2023-83.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.14,OTM,0.6110587033936028,0.10587782
2023-05-19,82.58,VALEE844-2023-82.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.15,OTM,0.7244374059035597,0.12264866
2023-05-19,84.58,VALEE864-2023-84.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.09,OTM,0.5135584084776141,0.09509885
2023-05-19,85.58,VALEE874-2023-85.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.07,OTM,0.430086585174867,0.0876807
2023-05-19,86.58,VALEE884-2023-86.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.07,OTM,0.358935013211493,0.08138484
2023-05-19,87.58,VALEE894-2023-87.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.05,OTM,0.29854145160687473,0.075674
2023-05-19,88.58,VALEE904-2023-88.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.04,OTM,0.24748990841497154,0.07014376
2023-05-19,89.58,VALEE916-2023-89.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.03,OTM,0.2045076504420238,0.064478636
2023-05-19,90.58,VALEE924-2023-90.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.03,OTM,0.16845965767611215,0.05842632
2023-05-19,91.58,VALEE936-2023-91.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.13834117390800316,0.052036226
2023-05-19,92.58,VALEE944-2023-92.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.03,OTM,0.1132689358618646,0.045562685
2023-05-19,93.58,VALEE954-2023-93.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.09247158521280019,0.03931707
2023-05-19,95.58,VALEE974-2023-95.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.06111569847214193,0.029777825
2023-05-19,96.58,VALEE984-2023-96.58,0.09126984126984126,70.27,0.13649989315282562,0.45265708824145,0.01,OTM,0.04948415851756316,0.026374698
2023-06-16,102.66,VALEF149-2023-102.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.05,OTM,0.2916691408699932,0.06335294
2023-06-16,60.66,VALEF606-2023-60.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,11.63,ITM,12.680191393505552,11.323533
2023-06-16,63.66,VALEF636-2023-63.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,9.56,ITM,10.528553856295403,8.97195
2023-06-16,68.66,VALEF686-2023-68.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,5.3,ATM,7.469479125840692,5.51836
2023-06-16,69.66,VALEF696-2023-69.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,4.7,ATM,6.939709819723667,4.9020524
2023-06-16,70.66,VALEF706-2023-70.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,4.11,ATM,6.437206851189764,4.395395
2023-06-16,71.66,VALEF716-2023-71.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,3.67,ATM,5.961663534839616,3.849109
2023-06-16,67.66,VALEF730-2023-67.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,5.95,ATM,8.026691812634219,6.179577
2023-06-16,73.66,VALEF736-2023-73.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,2.67,ATM,5.089640909508457,2.9650426
2023-06-16,74.66,VALEF746-2023-74.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,2.35,OTM,4.691993308845735,2.4811738
2023-06-16,75.66,VALEF756-2023-75.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,1.98,OTM,4.318992352225731,2.1241484
2023-06-16,72.66,VALEF780-2023-72.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,3.15,ATM,5.512653372493155,3.3979497
2023-06-16,76.66,VALEF784-2023-76.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,1.67,OTM,3.969846602025328,1.7870495
2023-06-16,77.66,VALEF794-2023-77.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,1.43,OTM,3.6437034860196746,1.4918501
2023-06-16,78.66,VALEF807-2023-78.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,1.18,OTM,3.3396610981362365,1.2456088
2023-06-16,79.66,VALEF814-2023-79.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,1.01,OTM,3.056779540626785,1.0489297
2023-06-16,81.66,VALEF816-2023-81.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.67,OTM,2.550613102589068,0.7552383
2023-06-16,80.66,VALEF824-2023-80.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.83,OTM,2.7940916652888355,0.8891225
2023-06-16,83.66,VALEF836-2023-83.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.47,OTM,2.1173148938170776,0.5459249
2023-06-16,82.66,VALEF847-2023-82.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.56,OTM,2.325351496983732,0.6388848
2024-06-21,79.58,VALEF850-2024-79.58,1.6746031746031746,70.27,0.13649989315282562,0.45265708824145,9.57,OTM,19.09990747273323,10.855189
2023-06-16,84.66,VALEF864-2023-84.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.39,OTM,1.9255192475185705,0.46941864
2023-06-16,85.66,VALEF874-2023-85.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.32,OTM,1.7489950421805691,0.40383622
2023-06-16,87.66,VALEF876-2023-87.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.22,OTM,1.4379891394275504,0.2866146
2023-06-16,86.66,VALEF884-2023-86.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.28,OTM,1.5867930338895384,0.3423441
2023-06-16,90.66,VALEF906-2023-90.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.17,OTM,1.0631828911410501,0.18089002
2023-06-16,88.66,VALEF907-2023-88.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.19,OTM,1.3016885082691534,0.23892283
2023-06-16,89.66,VALEF914-2023-89.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.17,OTM,1.1770288243534353,0.20547765
2023-06-16,91.66,VALEF934-2023-91.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.14,OTM,0.9593605582332518,0.16192871
2023-06-16,92.66,VALEF944-2023-92.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.13,OTM,0.8648100506093748,0.14754707
2023-06-16,93.66,VALEF954-2023-93.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.12,OTM,0.7788187626136214,0.13442689
2023-06-16,95.66,VALEF956-2023-95.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.09,OTM,0.6298607795332885,0.11133665
2023-06-16,96.66,VALEF984-2023-96.66,0.20238095238095238,70.27,0.13649989315282562,0.45265708824145,0.07,OTM,0.5656655961865917,0.10103917
2023-07-21,103.08,VALEG105-2023-103.08,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,0.29,OTM,1.0539633646092064,0.19741184
2023-07-21,113.08,VALEG115-2023-113.08,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,0.04,OTM,0.5036632909523711,0.13178885
2023-07-21,121.08,VALEG123-2023-121.08,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.2745229045038311,0.13289648
2023-07-21,70.58,VALEG726-2023-70.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,5.64,ATM,8.78145483183971,6.0877643
2023-07-21,71.58,VALEG736-2023-71.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,5.4,ATM,8.30397088176705,5.5810385
2024-07-19,71.92,VALEG740-2024-71.92,1.7857142857142858,70.27,0.13649989315282562,0.45265708824145,14.0,ATM,22.95786122842883,15.261955
2023-07-21,72.58,VALEG746-2023-72.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,4.64,ATM,7.846593536879688,5.1080084
2023-07-21,73.58,VALEG756-2023-73.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,4.32,ATM,7.4089919177986765,4.614453
2023-07-21,75.58,VALEG776-2023-75.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,3.26,OTM,6.591584339205536,3.5990157
2023-07-21,76.58,VALEG786-2023-76.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,2.88,OTM,6.210922315648208,3.2115705
2023-07-21,77.58,VALEG796-2023-77.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,2.62,OTM,5.848332882576901,2.855844
2023-07-21,78.58,VALEG806-2023-78.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,2.3,OTM,5.503317744883425,2.5803406
2023-07-21,86.58,VALEG886-2023-86.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,0.46,OTM,3.3110599428184635,1.0288565
2023-07-21,90.58,VALEG926-2023-90.58,0.3412698412698413,70.27,0.13649989315282562,0.45265708824145,1.0,OTM,2.535430818935275,0.6350808
2023-08-18,82.66,VALEH100-2023-82.66,0.4523809523809524,70.27,0.13649989315282562,0.45265708824145,3.3,OTM,5.712601448179001,2.2484193
2023-08-18,112.66,VALEH130-2023-112.66,0.4523809523809524,70.27,0.13649989315282562,0.45265708824145,0.14,OTM,1.0710862430601633,0.2324191
2023-08-18,152.66,VALEH170-2023-152.66,0.4523809523809524,70.27,0.13649989315282562,0.45265708824145,0.02,OTM,0.09695297164748562,0.23125559
2023-08-18,75.66,VALEH756-2023-75.66,0.4523809523809524,70.27,0.13649989315282562,0.45265708824145,4.79,OTM,8.131198646759206,4.5614724
2023-08-18,86.66,VALEH884-2023-86.66,0.4523809523809524,70.27,0.13649989315282562,0.45265708824145,1.3,OTM,4.631137103454936,1.5596122
2023-09-15,82.66,VALEI10-2023-82.66,0.5634920634920635,70.27,0.13649989315282562,0.45265708824145,3.47,OTM,7.07618923862427,2.7894719
2023-09-15,92.66,VALEI110-2023-92.66,0.5634920634920635,70.27,0.13649989315282562,0.45265708824145,1.0,OTM,4.505489946654858,1.3212476
2023-10-20,98.17,VALEJ100-2023-98.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,0.82,OTM,4.78689046885296,1.4520206
2023-10-20,100.17,VALEJ102-2023-100.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,0.89,OTM,4.425118468589037,1.3102009
2023-10-20,120.17,VALEJ122-2023-120.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,0.2,OTM,1.991681146105206,0.53624314
2023-10-20,74.17,VALEJ760-2023-74.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,6.77,OTM,11.85743950950572,7.5895576
2023-10-20,75.17,VALEJ770-2023-75.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,6.11,OTM,11.438264006914888,7.2517366
2024-10-18,78.92,VALEJ789-2024-78.92,2.1468253968253967,70.27,0.13649989315282562,0.45265708824145,12.2,OTM,23.045670537963975,13.651347
2023-10-20,82.17,VALEJ840-2023-82.17,0.7023809523809523,70.27,0.13649989315282562,0.45265708824145,3.68,OTM,8.844620484507555,3.9670713
2023-11-17,70.86,VALEK799-2023-70.86,0.8134920634920635,70.27,0.13649989315282562,0.45265708824145,9.43,ATM,14.575406051741162,9.934621
2023-12-15,73.66,VALEL736-2023-73.66,0.9246031746031746,70.27,0.13649989315282562,0.45265708824145,6.75,ATM,14.506437719855604,9.636727
2023-12-15,82.66,VALEL844-2023-82.66,0.9246031746031746,70.27,0.13649989315282562,0.45265708824145,5.7,OTM,11.07662560941656,4.872185
2023-12-15,83.66,VALEL857-2023-83.66,0.9246031746031746,70.27,0.13649989315282562,0.45265708824145,4.19,OTM,10.744734465858855,4.499205
2025-03-21,83.17,VALEC850-2025-83.17,2.75,72.4,0.13649989315282562,0.430811346820124,13.2,OTM,26.641382925129346,15.821523
2024-04-19,138.58,VALED14-2024-138.58,1.4166666666666667,72.4,0.13649989315282562,0.430811346820124,0.42,OTM,4.683025510620299,0.9945045
2023-05-19,94.58,VALEE10-2023-94.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,0.01,OTM,0.07428802879120489,0.04665011
2023-05-19,61.58,VALEE634-2023-61.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,10.97,ITM,11.823521807767982,11.61378
2023-05-19,62.58,VALEE644-2023-62.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,10.21,ITM,10.936598225761593,10.677036
2023-05-19,63.58,VALEE656-2023-63.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,9.05,ITM,10.0743049475347,9.82419
2023-05-19,64.58,VALEE664-2023-64.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,8.02,ITM,9.240028726065077,8.930406
2023-05-19,65.58,VALEE674-2023-65.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,7.25,ITM,8.437059081405494,8.010365
2023-05-19,66.58,VALEE684-2023-66.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,6.33,ITM,7.668480816285346,7.072272
2023-05-19,67.58,VALEE694-2023-67.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,5.52,ITM,6.937072053504366,6.3555164
2023-05-19,68.58,VALEE704-2023-68.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,4.55,ITM,6.24521379512332,5.529216
2023-05-19,69.58,VALEE716-2023-69.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,4.04,ATM,5.5948160199279755,4.631482
2023-05-19,70.58,VALEE724-2023-70.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,3.25,ATM,4.987263982744011,3.812445
2023-05-19,71.58,VALEE734-2023-71.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,2.71,ATM,4.423386817093373,3.189117
2023-05-19,72.58,VALEE744-2023-72.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,2.28,ATM,3.9034489370605385,2.6790943
2023-05-19,73.58,VALEE754-2023-73.58,0.08333333333333333,72.4,0.13649989315282562,0.430811346820124,1.74,ATM,3.4271632358132464,2.220824
