"data_pregao","tipo_mercado","nome_empresa","cod_negociacao","preco_ultimo_negocio","retorno","garch_vol"
2021-03-29,10,"VALE","VALE3",97.98,-0.0538415858639,0.672579701609601
2021-03-16,10,"VALE","VALE3",96.51,-0.015116746291384,0.69655203529699
2021-03-04,10,"VALE","VALE3",98.86,0.0240580779597684,0.659698858041071
2021-03-30,10,"VALE","VALE3",97.07,-0.0182723401546783,0.634264598334037
2021-04-13,10,"VALE","VALE3",103.58,0.0649118932716105,0.605822717095427
2021-03-17,10,"VALE","VALE3",97.9,-0.0563977114592806,0.670599817025859
2021-03-05,10,"VALE","VALE3",100.21,0.0233214345337726,0.700816384848584
2021-03-31,10,"VALE","VALE3",97.97,-0.0226066747136866,0.670354142766145
2021-04-14,10,"VALE","VALE3",107,0.0881675251053552,0.642418205287516
2021-03-18,10,"VALE","VALE3",96.16,-0.106815363675009,0.770005733430144
2021-03-08,10,"VALE","VALE3",99.67,0.0358512581924675,0.924638851429088
2021-04-01,10,"VALE","VALE3",97.39,-0.023141193006257,0.885326923403107
2021-03-19,10,"VALE","VALE3",94.78,-0.0271651194336656,0.837239700586083
2021-04-15,10,"VALE","VALE3",108.21,0.132515367044115,0.797295737079805
2021-03-09,10,"VALE","VALE3",98.67,-0.0922928347144819,1.03461577731379
2021-04-16,10,"VALE","VALE3",108.67,0.0965348182056849,1.08673085350517
2021-04-05,10,"VALE","VALE3",103.39,-0.0498075214761585,1.13957297663536
2021-03-22,10,"VALE","VALE3",93.21,-0.103653233525536,1.09571501003299
2021-03-10,10,"VALE","VALE3",97.15,0.0414011637503834,1.16533217473812
2021-03-23,10,"VALE","VALE3",91.06,-0.064737545916813,1.10853017890513
2021-04-19,10,"VALE","VALE3",107.73,0.168109466999465,1.09115776721552
2021-04-06,10,"VALE","VALE3",102.05,-0.0541652076502475,1.36386281709309
2021-03-11,10,"VALE","VALE3",99.7,-0.0232972122880611,1.30255167624179
2021-03-24,10,"VALE","VALE3",93.15,-0.0679545799201951,1.2190437869608
2021-04-07,10,"VALE","VALE3",104.56,0.115549972268369,1.19343468639694
2021-04-20,10,"VALE","VALE3",106.16,0.0151863207079855,1.27498610597761
2021-03-12,10,"VALE","VALE3",97.4,-0.0861211793754625,1.18982643141775
2021-04-08,10,"VALE","VALE3",104.5,0.0703608607563762,1.20234897644339
2021-03-25,10,"VALE","VALE3",92.44,-0.122627285998686,1.18264602705442
2021-04-22,10,"VALE","VALE3",106.23,0.139046769385742,1.28601831368903
2021-04-26,10,"VALE","VALE3",108.57,0.0217885714518385,1.41339269181886
2021-04-23,10,"VALE","VALE3",107.99,-0.00535649599909242,1.32012328101022
2021-04-27,10,"VALE","VALE3",110.12,0.0195320500297383,1.22906164319993
2021-05-07,10,"VALE","VALE3",115.45,0.0472668555260978,1.14943419845121
2021-05-20,10,"VALE","VALE3",111.11,-0.038316834204587,1.10107678713978
2021-06-02,10,"VALE","VALE3",114.8,0.0326707822895487,1.04727503671544
2021-05-21,10,"VALE","VALE3",109.4,-0.0481805938975852,0.992663204658127
2021-04-28,10,"VALE","VALE3",111.92,0.0227734403693449,0.962593918406342
2021-05-10,10,"VALE","VALE3",114.69,0.0244485060192053,0.907219052524586
2021-06-04,10,"VALE","VALE3",112.9,-0.0157303652208148,0.858092759106354
2021-05-24,10,"VALE","VALE3",109.78,-0.0280241080338732,0.807276181097556
2021-05-11,10,"VALE","VALE3",118.72,0.0782894162973272,0.771168592955799
2021-06-07,10,"VALE","VALE3",111.8,-0.0600562186980715,0.83749135420654
2021-05-12,10,"VALE","VALE3",114.33,0.0223774428328798,0.848538833388346
2021-05-25,10,"VALE","VALE3",107.05,-0.0657929885181867,0.803063788649728
2021-05-26,10,"VALE","VALE3",110.2,0.0290008816831224,0.832212078572383
2021-05-13,10,"VALE","VALE3",112.49,0.0205674320859204,0.794501160065557
2021-06-08,10,"VALE","VALE3",109.92,-0.0231115003306953,0.752533680428785
2021-04-29,10,"VALE","VALE3",111.95,0.0182995145707247,0.716881921694986
2021-05-14,10,"VALE","VALE3",110.56,-0.0124939830254041,0.680347133706353
2021-05-27,10,"VALE","VALE3",110.99,0.00388174714452835,0.643342862536071
2021-06-09,10,"VALE","VALE3",112.2,0.0108428859247079,0.606284717858308
2021-04-30,10,"VALE","VALE3",109.02,-0.0287516414524612,0.575089844802531
2021-06-10,10,"VALE","VALE3",111.83,0.0254485094039621,0.565627509141293
2021-05-28,10,"VALE","VALE3",111.59,-0.00214842084248702,0.552436441914426
2021-05-17,10,"VALE","VALE3",113.46,0.0166189117008112,0.5232924285451
2021-05-31,10,"VALE","VALE3",114.78,0.0115669007817955,0.504710361577596
2021-06-11,10,"VALE","VALE3",114.34,-0.00384078684439121,0.483909749704258
2021-05-03,10,"VALE","VALE3",108.46,-0.0527950244229107,0.461601159584075
2021-05-18,10,"VALE","VALE3",114.6,0.0550663628677247,0.525520722801124
2021-06-14,10,"VALE","VALE3",113.72,-0.0077085174978401,0.580614952761637
2021-06-01,10,"VALE","VALE3",113.2,-0.00458312101371642,0.550375419356212
2021-05-19,10,"VALE","VALE3",112.25,-0.00842763914671894,0.521890952768027
2021-05-04,10,"VALE","VALE3",110.1,-0.0193394828937294,0.497580994543787
2021-06-15,10,"VALE","VALE3",111.5,0.0126355471715391,0.484952444185812
2021-05-05,10,"VALE","VALE3",110.71,-0.00711042102879811,0.467019209419139
2021-06-16,10,"VALE","VALE3",108.15,-0.0233950174723076,0.447577768486911
2021-05-06,10,"VALE","VALE3",115.05,0.0618476640823071,0.446793677870779
2021-06-17,10,"VALE","VALE3",105.9,-0.082871563874014,0.54261810130287
2021-06-18,10,"VALE","VALE3",109.09,0.0296779770023047,0.682271503479689
2021-06-21,10,"VALE","VALE3",110.11,0.0093066365158343,0.661163906981337
2021-06-22,10,"VALE","VALE3",111.4,0.0116474613676839,0.624209336335692
2021-06-23,10,"VALE","VALE3",113.07,0.0148797684539699,0.591792310260476
2021-06-24,10,"VALE","VALE3",111.03,-0.0182066608809794,0.564637840064242
2021-06-25,10,"VALE","VALE3",112.4,0.0122635023934163,0.543300961237598
2021-06-28,10,"VALE","VALE3",110.6,-0.0161438483713564,0.519061803488853
2021-06-29,10,"VALE","VALE3",112.51,0.0171220174947461,0.500628279186136
2021-06-30,10,"VALE","VALE3",113.25,0.00655565778016274,0.485049415124027
2021-12-28,10,"VALE","VALE3",76.8,-0.388393124209517,0.463470236296199
2021-12-29,10,"VALE","VALE3",77.25,0.00584227562422836,2.14610738428826
2021-12-30,10,"VALE","VALE3",77.96,0.00914895886150504,1.99309839495205
2021-07-01,10,"VALE","VALE3",111.28,0.355853672975827,1.85184074450616
2021-07-02,10,"VALE","VALE3",113.58,0.020457886834099,2.58046322933151
2021-07-05,10,"VALE","VALE3",113.17,-0.00361632147143618,2.39767671791171
2021-07-06,10,"VALE","VALE3",113.77,0.00528775357377479,2.22591985407224
2021-07-07,10,"VALE","VALE3",114.1,0.00289639031640489,2.06695293631412
2021-07-08,10,"VALE","VALE3",113.66,-0.00386372099905453,1.91962585785727
2021-07-12,10,"VALE","VALE3",115.07,0.0123291029663918,1.7833056209149
2021-07-13,10,"VALE","VALE3",115.75,0.00589205413097637,1.65833805856231
2021-07-14,10,"VALE","VALE3",115.12,-0.00545763038723102,1.54171267411641
2021-07-15,10,"VALE","VALE3",115.48,0.00312229221562186,1.43383697591175
2021-07-16,10,"VALE","VALE3",113.4,-0.0181759635010826,1.33389245934276
2021-07-19,10,"VALE","VALE3",112.16,-0.0109949680073719,1.2453453869772
2021-07-20,10,"VALE","VALE3",113.1,0.00834595983579488,1.16118952215913
2021-07-21,10,"VALE","VALE3",114.4,0.0114286958236228,1.08288662251052
2021-07-22,10,"VALE","VALE3",114.7,0.00261894518962735,1.01159478294079
2021-07-23,10,"VALE","VALE3",114.12,-0.00506949779002575,0.944116827198986
2021-07-26,10,"VALE","VALE3",116.6,0.0214987475710927,0.882310054301738
2021-07-27,10,"VALE","VALE3",114.18,-0.0209731233802788,0.833095562694022
2021-07-28,10,"VALE","VALE3",117.3,0.0269586051233167,0.788030116895848
2021-07-29,10,"VALE","VALE3",115.57,-0.0148583486720798,0.752562286800566
2021-07-30,10,"VALE","VALE3",108.76,-0.0607327872230799,0.710467079278628
2021-08-02,10,"VALE","VALE3",108.93,0.00156185433008418,0.743869746041195
2021-08-03,10,"VALE","VALE3",112.64,0.0334914183153781,0.697945144950956
2021-08-04,10,"VALE","VALE3",112.52,-0.0010659087880762,0.680265531700795
2021-08-05,10,"VALE","VALE3",109.08,-0.0310494256442683,0.639700309726642
2021-08-06,10,"VALE","VALE3",109.7,0.00566780930379685,0.625656748559215
2021-08-09,10,"VALE","VALE3",109.01,-0.0063097461409174,0.590570949187584
2021-08-10,10,"VALE","VALE3",110.06,0.00958605049134555,0.558891686909039
2021-08-11,10,"VALE","VALE3",109.27,-0.00720378804895883,0.531509741708474
2021-08-12,10,"VALE","VALE3",109.2,-0.000640820271849256,0.505702150276651
2021-08-13,10,"VALE","VALE3",108.3,-0.00827590930385982,0.480817787565503
2021-08-16,10,"VALE","VALE3",108.8,0.00460618041489728,0.460543710713048
2021-08-17,10,"VALE","VALE3",107,-0.016682499959936,0.440741341706658
2021-08-18,10,"VALE","VALE3",103.41,-0.0341271652650225,0.431870768202762
2021-08-19,10,"VALE","VALE3",97.51,-0.058746732349856,0.453689128457601
2021-08-20,10,"VALE","VALE3",97.55,0.000410130222092568,0.537931793957514
2021-08-23,10,"VALE","VALE3",96.2,-0.0139357093974594,0.509995387346665
2021-08-24,10,"VALE","VALE3",99.71,0.0358366151690407,0.490567065937741
2021-08-25,10,"VALE","VALE3",99.5,-0.00210832867615435,0.505547771622558
2021-08-26,10,"VALE","VALE3",98.23,-0.0128459764777688,0.480807439601832
2021-08-27,10,"VALE","VALE3",100.69,0.0247348222407453,0.46360823806614
2021-08-30,10,"VALE","VALE3",100.05,-0.00637642889778113,0.462448631917921
2021-08-31,10,"VALE","VALE3",98.68,-0.0137877693685864,0.443148567497884
2021-09-01,10,"VALE","VALE3",98.85,0.0017212579554698,0.430989290575667
2021-09-02,10,"VALE","VALE3",98.54,-0.00314099250080872,0.413614096574585
2021-09-03,10,"VALE","VALE3",98.61,0.000710119228420532,0.398348307383663
2021-09-06,10,"VALE","VALE3",97.06,-0.0158433323671676,0.384360814177031
2021-09-08,10,"VALE","VALE3",95.04,-0.0210314883627353,0.381722491004201
2021-09-09,10,"VALE","VALE3",94.7,-0.00358385542230223,0.386765171435744
2021-09-10,10,"VALE","VALE3",94.81,0.00116088873783523,0.374557283401846
2021-09-13,10,"VALE","VALE3",94.76,-0.000527509639283045,0.363242581675164
2021-09-14,10,"VALE","VALE3",94.09,-0.00709560827191042,0.353190349181358
2021-09-15,10,"VALE","VALE3",91.74,-0.0252932818496484,0.346472017676531
2021-09-16,10,"VALE","VALE3",87.93,-0.042417445778115,0.365108044031591
2021-09-17,10,"VALE","VALE3",86.15,-0.0204510804169721,0.422685711010193
2021-09-20,10,"VALE","VALE3",83.31,-0.0335213729871208,0.420967454999465
2021-09-21,10,"VALE","VALE3",84.12,0.0096757608476813,0.443439157642282
2021-09-22,10,"VALE","VALE3",87.11,0.0349273369963016,0.427845463887129
2021-09-23,10,"VALE","VALE3",78.91,-0.098863725297857,0.451854311109769
2021-09-24,10,"VALE","VALE3",77.69,-0.0155814135706142,0.687664790872819
2021-09-27,10,"VALE","VALE3",78.8,0.0141864479015041,0.651953922344821
2021-09-28,10,"VALE","VALE3",74.85,-0.0514268859981961,0.618520409016386
2021-09-29,10,"VALE","VALE3",75.8,0.0126121817826887,0.646323111435854
2021-09-30,10,"VALE","VALE3",76.24,0.00578796669762076,0.612418048876713
2021-10-01,10,"VALE","VALE3",76.2,-0.00052479665334598,0.578550514054668
2021-10-04,10,"VALE","VALE3",75.49,-0.00936126554106719,0.546896585002589
2021-10-05,10,"VALE","VALE3",74.95,-0.00717897260292669,0.520630203702902
2021-10-06,10,"VALE","VALE3",77.06,0.0277631146494049,0.495864723601877
2021-10-07,10,"VALE","VALE3",79.36,0.0294101237786058,0.495078090228727
2021-10-08,10,"VALE","VALE3",79.85,0.00615541168440402,0.497168562956802
2021-10-11,10,"VALE","VALE3",81.62,0.0219244553166384,0.474228688632432
2021-10-13,10,"VALE","VALE3",79.2,-0.0300980311572795,0.467550246624119
2021-10-14,10,"VALE","VALE3",79.2,0,0.475233806007671
2021-10-15,10,"VALE","VALE3",80.68,0.0185144142656308,0.453291055052742
2021-10-18,10,"VALE","VALE3",79.92,-0.00946457874571295,0.444848806699144
2021-10-19,10,"VALE","VALE3",79,-0.0115782818732766,0.429061311707178
2021-10-20,10,"VALE","VALE3",76.41,-0.0333342748075462,0.416580849392112
2021-10-21,10,"VALE","VALE3",75.16,-0.0164944031142108,0.439446169218326
2021-10-22,10,"VALE","VALE3",76.08,0.0121662436918702,0.430521754206015
2021-10-25,10,"VALE","VALE3",77,0.0120200036165489,0.418238689343357
2021-10-26,10,"VALE","VALE3",76.18,-0.0107064608032258,0.407255229935359
2021-10-27,10,"VALE","VALE3",74.45,-0.02297120192044,0.396594922989895
2021-10-28,10,"VALE","VALE3",73.7,-0.0101249599347271,0.402545469221721
2021-10-29,10,"VALE","VALE3",71.61,-0.0287680701764425,0.391984255576925
2021-11-01,10,"VALE","VALE3",72.32,0.00986598706507247,0.409519559172458
2021-11-03,10,"VALE","VALE3",66.83,-0.0789486345609422,0.397847854113381
2021-11-04,10,"VALE","VALE3",66.07,-0.0114372954811846,0.57433420961592
2021-11-05,10,"VALE","VALE3",64.11,-0.0301144280426283,0.546606209153403
2021-11-08,10,"VALE","VALE3",67.6,0.0530076250497523,0.542966931217793
2021-11-09,10,"VALE","VALE3",65.94,-0.0248627454053334,0.588769111883166
2021-11-10,10,"VALE","VALE3",65.69,-0.00379853073920339,0.572288286544698
2021-11-11,10,"VALE","VALE3",68.01,0.0347080462831658,0.541596787357435
2021-11-12,10,"VALE","VALE3",68.3,0.00425501338919688,0.546392829817802
2021-11-16,10,"VALE","VALE3",66.33,-0.0292674830392798,0.518161393637991
2021-11-17,10,"VALE","VALE3",65,-0.0202550136418275,0.517008658213942
2021-11-18,10,"VALE","VALE3",62.33,-0.0419444190748779,0.503180247312357
2021-11-19,10,"VALE","VALE3",64.03,0.0269088727099517,0.529695258870398
2021-11-22,10,"VALE","VALE3",67.59,0.0541083195815519,0.523042351406484
2021-11-23,10,"VALE","VALE3",69.37,0.0259944542849473,0.576044257015118
2021-11-24,10,"VALE","VALE3",70.98,0.0229436498211406,0.562343207342397
2021-11-25,10,"VALE","VALE3",70.5,-0.00678543740012746,0.546323574796147
2021-11-26,10,"VALE","VALE3",68.64,-0.0267372546385161,0.518932173568976
2021-11-29,10,"VALE","VALE3",69.5,0.0124512973910395,0.513647126895096
2021-11-30,10,"VALE","VALE3",69.95,0.00645394854074374,0.492555255394037
2021-12-01,10,"VALE","VALE3",70.23,0.00399486905943888,0.470186826334367
2021-12-02,10,"VALE","VALE3",73.49,0.0453737723698507,0.44924274569261
2021-12-03,10,"VALE","VALE3",71.87,-0.0222904110604285,0.494749097052587
2021-12-06,10,"VALE","VALE3",75.77,0.0528435044629306,0.486174112998906
2021-12-07,10,"VALE","VALE3",76.33,0.00736360986709698,0.543954886724595
2021-12-08,10,"VALE","VALE3",75.76,-0.00749559693255617,0.516959879893159
2021-12-09,10,"VALE","VALE3",75.18,-0.00768521074179086,0.492691072179732
2021-12-10,10,"VALE","VALE3",75.65,0.00623220209833297,0.470915055119446
2021-12-13,10,"VALE","VALE3",77.86,0.0287949019479446,0.450629799449347
2021-12-14,10,"VALE","VALE3",77.85,-0.000128443902302403,0.458246435961214
2021-12-15,10,"VALE","VALE3",77.41,-0.00566792706338523,0.437994486721255
2021-12-16,10,"VALE","VALE3",80.44,0.0383955936878292,0.420945498717468
2021-12-17,10,"VALE","VALE3",79.17,-0.0159141257211089,0.454480730157063
2021-12-20,10,"VALE","VALE3",78.28,-0.0113052966554669,0.443117202214087
2021-12-21,10,"VALE","VALE3",80.34,0.0259754864032607,0.428831833020642
2021-12-22,10,"VALE","VALE3",79.92,-0.00524149459083807,0.43474848734928
2021-12-23,10,"VALE","VALE3",79.15,-0.00968134801327683,0.417877348968915
2021-12-27,10,"VALE","VALE3",78.95,-0.00253004562537007,0.405226423879545
2022-02-03,10,"VALE","VALE3",85.75,0.0826213453443981,0.390732659384495
2022-01-03,10,"VALE","VALE3",78,-0.0947272593564576,0.584527374149272
2022-02-21,10,"VALE","VALE3",85.9,0.096475002300618,0.753452749153976
2022-01-19,10,"VALE","VALE3",88.21,0.0265365062804658,0.878044200215431
2022-02-04,10,"VALE","VALE3",87.98,-0.00261081935010171,0.833451187298329
2022-01-04,10,"VALE","VALE3",77.08,-0.132265672374408,0.780234829553319
2022-02-22,10,"VALE","VALE3",87.39,0.125537016093287,1.02299022199015
2022-01-20,10,"VALE","VALE3",86.71,-0.00781164225038388,1.17093155033141
2022-02-07,10,"VALE","VALE3",90.13,0.0386838551792492,1.09178591805031
2022-01-05,10,"VALE","VALE3",77.81,-0.14698311493948,1.03911393642536
2022-02-23,10,"VALE","VALE3",86.47,0.1055275753435,1.25365183527161
2022-01-21,10,"VALE","VALE3",84.91,-0.0182056609610668,1.29907159162564
2022-02-08,10,"VALE","VALE3",91.39,0.0735441912728383,1.21329542567608
2022-01-06,10,"VALE","VALE3",79.38,-0.140889615929191,1.19781489524683
2022-02-24,10,"VALE","VALE3",87.54,0.09784938440783,1.35114721141365
2022-01-24,10,"VALE","VALE3",83.87,-0.0428278507664291,1.36394550860198
2022-02-09,10,"VALE","VALE3",91.41,0.0860869006694072,1.29021381738146
2022-01-07,10,"VALE","VALE3",84,-0.0845380828224137,1.28793955368693
2022-01-25,10,"VALE","VALE3",84.06,0.000714030733656973,1.2832642730772
2022-02-25,10,"VALE","VALE3",92.28,0.0932966037285822,1.19466929020997
2022-02-10,10,"VALE","VALE3",93.87,0.0170834130433476,1.22164290192675
2022-01-10,10,"VALE","VALE3",83,-0.123070238552303,1.14147140039988
2022-01-26,10,"VALE","VALE3",84.3,0.0155412572112118,1.25488810122247
2022-03-02,10,"VALE","VALE3",99.65,0.167282181650994,1.17144596897722
2022-02-11,10,"VALE","VALE3",91.97,-0.0802016097441975,1.41711482945958
2022-01-11,10,"VALE","VALE3",84.58,-0.0837646048702638,1.38791918760505
2022-01-27,10,"VALE","VALE3",84.49,-0.00106464787958917,1.3685727435962
2022-03-03,10,"VALE","VALE3",99.7,0.165532492803039,1.27348933092086
2022-02-14,10,"VALE","VALE3",91.57,-0.085061969848152,1.48516801772279
2022-01-12,10,"VALE","VALE3",85.5,-0.0685873311769262,1.45589760273637
2022-01-28,10,"VALE","VALE3",83.66,-0.0217554099286622,1.4041284010984
2022-03-04,10,"VALE","VALE3",101.97,0.197917686362082,1.31165135366535
2022-02-15,10,"VALE","VALE3",88.85,-0.137729097775474,1.62307210496258
2022-01-13,10,"VALE","VALE3",84.2,-0.0537546333523792,1.68264893265877
2022-01-31,10,"VALE","VALE3",80.87,-0.0403519941405503,1.5907228434358
2022-03-07,10,"VALE","VALE3",105.07,0.261783867592953,1.4949092898013
2022-02-16,10,"VALE","VALE3",89.5,-0.160388169419874,1.9834956927511
2022-01-14,10,"VALE","VALE3",84.69,-0.0552410943473021,2.03629289799802
2022-02-01,10,"VALE","VALE3",85.31,0.00729414998709568,1.91467305955479
2022-03-08,10,"VALE","VALE3",100.46,0.163467957401295,1.77902227437364
2022-02-17,10,"VALE","VALE3",85.65,-0.15949041355177,1.87422718802642
2022-01-17,10,"VALE","VALE3",84.25,-0.0164806555376578,1.94310341463546
2022-02-02,10,"VALE","VALE3",85.79,0.0181138803524028,1.80712768775922
2022-03-09,10,"VALE","VALE3",94.19,0.0934115692498518,1.68188843375858
2022-02-18,10,"VALE","VALE3",85.83,-0.0929454231045972,1.64259014199566
2022-01-18,10,"VALE","VALE3",86.31,0.00557687050143759,1.60749541723417
2022-03-10,10,"VALE","VALE3",97.3,0.119853522960393,1.49465861828439
2022-04-12,10,"VALE","VALE3",93.37,-0.0412288946961247,1.53342586006547
2022-04-29,10,"VALE","VALE3",83.29,-0.114241600548585,1.44323759903449
2022-03-28,10,"VALE","VALE3",95.34,0.13512095582943,1.47788031072983
2022-03-11,10,"VALE","VALE3",96.79,0.0150942333843176,1.55634200546053
2022-04-13,10,"VALE","VALE3",93.4,-0.0356523379262003,1.4493295153114
2022-05-02,10,"VALE","VALE3",82.92,-0.119015057667218,1.3618749055694
2022-03-29,10,"VALE","VALE3",94.52,0.130935164751128,1.42142446983447
2022-03-14,10,"VALE","VALE3",91.6,-0.0313801806386226,1.49964533865047
2022-04-14,10,"VALE","VALE3",92.09,0.00533508805319121,1.40495479588605
2022-05-03,10,"VALE","VALE3",82.5,-0.10996806639264,1.30740522313125
2022-03-30,10,"VALE","VALE3",95.87,0.15019481374827,1.35456886595053
2022-03-15,10,"VALE","VALE3",88.97,-0.0746938728322293,1.49916542522383
2022-04-18,10,"VALE","VALE3",90.57,0.0178237981301811,1.45158814456367
2022-05-04,10,"VALE","VALE3",81.81,-0.10172354686125,1.35360403837799
2022-03-31,10,"VALE","VALE3",95.6,0.155773334531749,1.37459944474392
2022-03-16,10,"VALE","VALE3",91.13,-0.0478857615493202,1.53112845568932
2022-04-19,10,"VALE","VALE3",87.68,-0.0385932353083299,1.44715074108391
2022-05-05,10,"VALE","VALE3",80.33,-0.0875506730139843,1.36222994986813
2022-04-01,10,"VALE","VALE3",96.96,0.188155372135283,1.35322399016568
2022-03-17,10,"VALE","VALE3",94.3,-0.0278173326815925,1.61849500796356
2022-04-20,10,"VALE","VALE3",85.4,-0.0991350888448875,1.51207264913323
2022-05-06,10,"VALE","VALE3",79.76,-0.0683239751409413,1.50492041125174
2022-04-04,10,"VALE","VALE3",97.94,0.205332920620588,1.44752343805311
2022-03-18,10,"VALE","VALE3",96.09,-0.0190697939849947,1.74472236271484
2022-04-22,10,"VALE","VALE3",80.45,-0.177649378850784,1.62461199089823
2022-04-05,10,"VALE","VALE3",95.11,0.167398243055902,1.78988422318978
2022-05-09,10,"VALE","VALE3",76.49,-0.21787410316052,1.89315667251887
2022-03-21,10,"VALE","VALE3",98.81,0.256038800873097,2.11684659841324
2022-04-25,10,"VALE","VALE3",79.08,-0.222738815904455,2.40390758372814
2022-04-06,10,"VALE","VALE3",96.55,0.199601010572107,2.53590055565526
2022-05-10,10,"VALE","VALE3",75.54,-0.245398691590213,2.58921264609752
2022-03-22,10,"VALE","VALE3",96.6,0.245916423934161,2.74525650646707
2022-05-11,10,"VALE","VALE3",78.69,-0.20506265867158,2.87357962467749
2022-04-26,10,"VALE","VALE3",78,-0.00880725585730021,2.88807772321001
2022-04-07,10,"VALE","VALE3",97.13,0.219341460724647,2.68056455205532
2022-03-23,10,"VALE","VALE3",96.39,-0.00764782561836236,2.75580528868601
2022-04-27,10,"VALE","VALE3",82.17,-0.15961218985278,2.55792386358053
2022-04-08,10,"VALE","VALE3",95.15,0.146664321799062,2.5263185062905
2022-05-12,10,"VALE","VALE3",77.9,-0.200028640865456,2.47525814815046
2022-03-24,10,"VALE","VALE3",96.91,0.218356759869756,2.53957930405886
2022-04-28,10,"VALE","VALE3",84.2,-0.140587791498178,2.63610864961675
2022-04-11,10,"VALE","VALE3",94,0.110099861021723,2.5621249818483
2022-05-13,10,"VALE","VALE3",77.81,-0.189024824641165,2.45140243470133
2022-03-25,10,"VALE","VALE3",95.23,0.202025060577116,2.49464603681308
2022-05-16,10,"VALE","VALE3",80.14,-0.172519912997956,2.56008163192604
2022-06-17,10,"VALE","VALE3",77.41,-0.0346591339913765,2.55286376671752
2022-06-01,10,"VALE","VALE3",88.24,0.130944403728625,2.37700405278182
2022-05-17,10,"VALE","VALE3",79.8,-0.100536870489484,2.31731172168316
2022-06-20,10,"VALE","VALE3",75.5,-0.055390848200784,2.21908035645176
2022-06-02,10,"VALE","VALE3",89.9,0.174565285222596,2.08212837389252
2022-05-18,10,"VALE","VALE3",77.78,-0.144813612749973,2.15141602509477
2022-06-21,10,"VALE","VALE3",76,-0.0231509884412702,2.14581658392076
2022-06-03,10,"VALE","VALE3",88.46,0.15181713215385,1.9965367302576
2022-05-19,10,"VALE","VALE3",79.85,-0.102400597779159,2.02769876752138
2022-06-22,10,"VALE","VALE3",75.35,-0.058005949588517,1.96300591731491
2022-06-06,10,"VALE","VALE3",88.55,0.161423439156338,1.85016793905931
2022-05-20,10,"VALE","VALE3",81.26,-0.0859134736692618,1.92752044400855
2022-06-23,10,"VALE","VALE3",72.6,-0.11268896872883,1.84983923693614
2022-06-07,10,"VALE","VALE3",90.62,0.221710017408242,1.82348973216502
2022-05-23,10,"VALE","VALE3",82.92,-0.0887986516714133,2.07503407080752
2022-06-24,10,"VALE","VALE3",74.62,-0.105467719774567,1.98603086707807
2022-06-08,10,"VALE","VALE3",87.5,0.159230225570557,1.93086381190393
2022-05-24,10,"VALE","VALE3",84.04,-0.040345917386769,1.98925611844747
2022-06-09,10,"VALE","VALE3",84.54,0.00593191916184412,1.8605091773481
2022-06-27,10,"VALE","VALE3",78.05,-0.0798751481772029,1.72875181933596
2022-05-25,10,"VALE","VALE3",84.3,0.0770322180463687,1.66365310246199
2022-06-10,10,"VALE","VALE3",84.56,0.00307947655417257,1.6012923966983
2022-06-28,10,"VALE","VALE3",79.45,-0.0623334485792571,1.48871397983381
2022-05-26,10,"VALE","VALE3",84.25,0.0586606762497461,1.42502988282513
2022-06-29,10,"VALE","VALE3",78.79,-0.0670024839748743,1.36295570919745
2022-06-13,10,"VALE","VALE3",81.88,0.0384686755354919,1.31909954614171
2022-05-27,10,"VALE","VALE3",85.72,0.0458314098122875,1.24518429218695
2022-06-30,10,"VALE","VALE3",76.56,-0.113011423460677,1.18558734123162
2022-06-14,10,"VALE","VALE3",81.72,0.0652240228047224,1.26236977889524
2022-05-30,10,"VALE","VALE3",86.65,0.0585782462121939,1.22699634909935
2022-06-15,10,"VALE","VALE3",81.67,-0.0591902787914309,1.1856609211759
2022-05-31,10,"VALE","VALE3",86.21,0.0540994428516492,1.15007019271021
2022-11-09,10,"VALE","VALE3",73.15,-0.1642740527557,1.11078205346946
2022-10-20,10,"VALE","VALE3",72.02,-0.0155682692454042,1.36435714649729
2022-12-05,10,"VALE","VALE3",86.71,0.18562535916834,1.2723920789736
2022-11-22,10,"VALE","VALE3",80.14,-0.0787941121810705,1.55222998495201
2022-12-07,10,"VALE","VALE3",84.84,0.0569920244884832,1.5049056471941
2022-12-08,10,"VALE","VALE3",85.88,0.0121838433140984,1.43291415480581
2022-10-10,10,"VALE","VALE3",73.99,-0.149021024073121,1.33454410539287
2022-12-09,10,"VALE","VALE3",88.74,0.181780797013304,1.4806199817168
2022-12-12,10,"VALE","VALE3",86.09,-0.0303174852809001,1.69146661774029
2022-10-28,10,"VALE","VALE3",67.45,-0.244006678016098,1.5806009832758
2022-12-13,10,"VALE","VALE3",86.16,0.244819450194368,1.97492065299233
2022-11-04,10,"VALE","VALE3",72.25,-0.176073705855592,2.26169980404897
2022-10-11,10,"VALE","VALE3",73.49,0.0170170155482382,2.30570260654434
2022-12-15,10,"VALE","VALE3",87.17,0.170710892482705,2.1426049580863
2022-12-14,10,"VALE","VALE3",86.89,-0.00321728417237008,2.19303504310285
2022-10-21,10,"VALE","VALE3",74.13,-0.158822642182486,2.03638634708073
2022-11-29,10,"VALE","VALE3",84.44,0.130220914311491,2.07718340662636
2022-11-16,10,"VALE","VALE3",82.44,-0.0239704669578616,2.05332620769746
2022-11-23,10,"VALE","VALE3",80.93,-0.0184861725146476,1.91137378027094
2022-11-25,10,"VALE","VALE3",80.9,-0.000370759443164533,1.77837290947169
